0.600000 -36.9346 0.000709823 151.959 152.001 0.812021
1.00000 -26.3612 0.000725931 165.369 165.442 0.867561
1.40000 -18.7596 0.000738301 175.140 175.244 0.906561
1.80000 -12.7124 0.000748681 182.996 183.131 0.937087
